order_id,user_id,product_name,quantity,unit_price,total_amount,currency,status,payment_method,ip_address,user_agent,created_at,updated_at
ORD22C3FD7C,843577,Robust systemic throughput,6,394.49,2826.12,CNY,shipped,alipay,196.29.218.30,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.38.7 (KHTML, like Gecko) Version/5.0.5 Safari/532.38.7",2026-01-31T00:48:39,2026-02-15T03:45:50
ORDC6438F3A,576109,Digitized national encoding,5,471.63,1990.01,CNY,paid,wechat,37.244.39.81,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_4; rv:1.9.6.20) Gecko/2104-06-12 11:09:50 Firefox/3.6.19,2026-01-23T13:13:36,2026-02-13T02:06:20
ORD3E1D4EF1,818480,Monitored bottom-line utilization,5,715.32,506.15,CNY,cancelled,alipay,221.173.202.33,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/39.0.801.0 Mobile/36Y872 Safari/534.1",2026-01-24T05:18:57,2026-02-13T17:30:33
ORDBE91D028,996035,Triple-buffered dynamic framework,7,301.16,2721.53,CNY,paid,wechat,53.19.5.250,Opera/9.63.(X11; Linux i686; ia-FR) Presto/2.9.172 Version/12.00,2026-01-20T15:41:23,2026-02-12T10:27:30
ORD4DE512C4,497010,Configurable static productivity,7,222.41,2348.31,CNY,delivered,alipay,43.47.82.212,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/16.5c4609.0 Mobile/29P664 Safari/534.1",2026-02-01T06:22:46,2026-02-13T05:31:10
ORD93CB3365,360216,Automated fault-tolerant budgetary management,4,87.32,3536.39,CNY,delivered,alipay,103.154.210.105,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_7 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/17.5a0650.0 Mobile/89R174 Safari/532.1",2026-02-11T13:41:54,2026-02-15T16:43:13
ORDEFFB52CD,318357,Optional directional definition,4,564.74,347.17,CNY,delivered,alipay,88.175.243.125,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4; rv:1.9.5.20) Gecko/8781-01-28 18:26:02 Firefox/10.0,2026-02-13T18:37:15,2026-02-15T13:26:59
ORDFBDCAD60,336094,Open-architected empowering moderator,8,711.46,2527.26,CNY,shipped,wechat,140.98.122.127,"Mozilla/5.0 (Linux; Android 2.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/48.0.840.0 Safari/536.2",2026-02-04T03:53:02,2026-02-12T16:12:39
ORD455F0467,309374,Realigned regional extranet,3,78.67,4807.04,CNY,delivered,wechat,69.22.49.141,Mozilla/5.0 (Android 4.1.1; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0,2026-01-20T12:47:51,2026-02-12T04:21:11
ORD75CC7ACA,968745,Public-key multi-state function,1,864.51,1582.82,CNY,shipped,credit_card,6.102.142.131,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; dz-BT) AppleWebKit/535.22.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6535.22.1",2026-02-13T08:40:38,2026-02-13T02:08:51
ORD8651DDB9,375846,Operative disintermediate instruction set,4,921.78,4702.02,CNY,paid,alipay,185.174.73.142,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.1),2026-02-11T11:23:17,2026-02-13T14:55:34
ORD17D0CB54,576925,Secured directional productivity,6,645.3,3340.98,CNY,shipped,alipay,49.244.62.218,"Mozilla/5.0 (Linux; Android 2.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/60.0.816.0 Safari/535.0",2026-02-15T01:36:03,2026-02-18T00:31:44
ORD0C45060D,836008,Enterprise-wide asymmetric product,9,69.91,1146.78,CNY,delivered,wechat,191.14.235.245,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_7 rv:4.0; si-LK) AppleWebKit/531.28.4 (KHTML, like Gecko) Version/5.0.3 Safari/531.28.4",2026-02-13T13:24:58,2026-02-14T22:35:22
ORD7F926646,530147,Cross-platform logistical capability,10,854.65,1807.64,CNY,delivered,wechat,69.35.254.140,Opera/9.99.(X11; Linux x86_64; so-SO) Presto/2.9.179 Version/10.00,2026-01-31T08:44:17,2026-02-17T08:17:04
ORD3E34BF85,557700,Synergistic heuristic utilization,9,241.78,4915.53,CNY,paid,alipay,44.253.136.47,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8 rv:6.0; mn-MN) AppleWebKit/533.28.6 (KHTML, like Gecko) Version/4.1 Safari/533.28.6",2026-02-16T22:27:10,2026-02-16T13:30:32
ORD4360DF22,244532,Digitized mobile time-frame,9,549.84,4053.61,CNY,pending,alipay,140.208.199.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/18.0w2261.0 Mobile/94H079 Safari/532.1",2026-02-10T08:22:56,2026-02-17T04:25:15
ORD85AF3050,462969,Phased didactic installation,10,677.36,771.85,CNY,paid,wechat,113.221.65.57,Opera/8.78.(Windows NT 4.0; lo-LA) Presto/2.9.183 Version/11.00,2026-02-11T21:43:12,2026-02-14T09:06:50
ORD53734D0C,475856,Front-line zero-defect interface,3,807.73,1273.96,CNY,shipped,alipay,163.189.107.162,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/5.0),2026-02-10T13:27:07,2026-02-13T08:34:15
ORD707E88C0,109901,Polarized directional solution,3,888.74,114.11,CNY,cancelled,alipay,19.244.77.233,Opera/9.20.(Windows 98; Win 9x 4.90; ug-CN) Presto/2.9.172 Version/10.00,2026-02-01T02:57:44,2026-02-17T17:10:49
ORD39634F05,770684,Enterprise-wide impactful ability,10,45.68,4414.44,CNY,cancelled,alipay,223.245.113.172,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.0),2026-02-18T09:54:09,2026-02-17T11:14:40
ORD50782FC9,357350,Public-key non-volatile conglomeration,10,966.08,3643.65,CNY,paid,alipay,113.66.40.112,Mozilla/5.0 (Android 2.2.3; Mobile; rv:65.0) Gecko/65.0 Firefox/65.0,2026-02-06T14:27:03,2026-02-16T06:04:11
ORD2B630FD8,524126,Optimized actuating data-warehouse,7,139.93,3132.69,CNY,shipped,alipay,211.10.209.139,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/14.1x6441.0 Mobile/13O002 Safari/531.1",2026-02-17T03:08:54,2026-02-14T09:05:03
ORD2C0C1293,977265,Object-based grid-enabled Local Area Network,2,878.28,4509.34,CNY,shipped,alipay,42.66.147.135,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.1),2026-02-11T05:06:22,2026-02-12T05:59:35
ORD5FDA091B,269875,Enterprise-wide zero-defect function,3,179.4,2340.13,CNY,shipped,debit_card,92.15.216.143,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.45.2 (KHTML, like Gecko) Version/4.0.3 Safari/535.45.2",2026-02-16T09:42:53,2026-02-16T19:17:47
ORDEE0430B0,960402,Centralized 24/7 hub,9,749.13,869.85,CNY,delivered,debit_card,44.213.205.140,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.9.3 (KHTML, like Gecko) Version/5.0.4 Safari/532.9.3",2026-02-11T09:33:07,2026-02-13T17:47:14
ORDD9D2939C,379812,De-engineered user-facing array,5,997.85,573.93,CNY,delivered,credit_card,156.80.147.52,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/58.0.885.0 Safari/536.0",2026-02-14T08:30:38,2026-02-15T17:35:32
ORD1F9ADE26,106605,Pre-emptive responsive portal,9,80.56,2525.24,CNY,shipped,alipay,121.81.58.87,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.1),2026-02-05T23:36:40,2026-02-12T08:54:34
ORDF9EE3BD0,887945,Profound value-added instruction set,8,78.47,417.62,CNY,paid,wechat,15.56.39.175,Opera/9.33.(Windows 95; wae-CH) Presto/2.9.174 Version/10.00,2026-02-02T04:15:03,2026-02-15T06:43:53
ORDB6C1EC7D,809528,Sharable tertiary Graphical User Interface,2,804.34,4222.99,CNY,shipped,alipay,200.47.70.84,Opera/9.18.(X11; Linux i686; ts-ZA) Presto/2.9.190 Version/10.00,2026-02-06T12:36:04,2026-02-17T16:30:55
ORDEBA56D17,594166,Reactive full-range architecture,10,931.0,2813.27,CNY,shipped,wechat,67.103.180.158,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/10.2c4524.0 Mobile/30U023 Safari/531.0",2026-02-02T18:16:16,2026-02-14T01:42:15
ORD9152E0BD,688504,Programmable local standardization,3,27.17,2811.63,CNY,paid,wechat,38.160.51.154,Opera/9.52.(Windows NT 5.01; wo-SN) Presto/2.9.188 Version/12.00,2026-02-16T06:17:09,2026-02-17T17:22:57
ORD6540D54E,129456,Progressive local solution,8,119.87,1041.09,CNY,delivered,wechat,139.229.142.91,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/25.0.867.0 Safari/533.2",2026-01-31T18:23:04,2026-02-14T16:18:55
ORD01DB5980,121701,Managed tertiary collaboration,3,297.74,1920.5,CNY,shipped,alipay,67.183.125.173,"Mozilla/5.0 (Windows 95) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/23.0.868.0 Safari/536.1",2026-01-24T02:23:34,2026-02-15T00:53:21
ORD4EC030DA,840712,Re-contextualized non-volatile groupware,10,520.38,4560.84,CNY,shipped,alipay,59.28.226.57,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/15.9c2003.0 Mobile/17E798 Safari/531.1",2026-01-29T23:37:12,2026-02-18T05:26:32
ORD64A604B3,232333,Public-key mobile adapter,6,282.68,1415.13,CNY,paid,credit_card,99.220.163.71,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.1),2026-01-25T20:06:07,2026-02-16T22:03:13
ORD2F683430,440320,Re-engineered secondary structure,9,940.09,252.56,CNY,paid,alipay,215.112.48.37,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.1),2026-02-02T06:31:45,2026-02-15T22:12:41
ORDD1CA76DC,885015,User-friendly optimal emulation,9,405.6,3992.71,CNY,shipped,alipay,85.243.226.36,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/5.0),2026-02-10T18:57:44,2026-02-13T00:49:57
ORD18C074D2,966446,Distributed fault-tolerant secured line,1,439.09,238.69,CNY,shipped,wechat,47.170.57.74,Mozilla/5.0 (Windows NT 4.0; byn-ER; rv:1.9.2.20) Gecko/2080-05-17 07:58:16 Firefox/3.8,2026-02-04T08:51:23,2026-02-12T16:27:04
ORD7707749A,347105,Organized radical budgetary management,1,147.3,2250.46,CNY,shipped,credit_card,43.42.40.17,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_6 rv:3.0; ce-RU) AppleWebKit/533.9.1 (KHTML, like Gecko) Version/4.0 Safari/533.9.1",2026-02-04T00:53:18,2026-02-18T17:27:23
ORD33118579,171636,Down-sized 3rdgeneration process improvement,3,848.05,1415.32,CNY,paid,wechat,169.63.176.241,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/37.0.817.0 Safari/531.0",2026-01-28T20:01:54,2026-02-18T02:20:49
ORDFF365CE0,766476,Persistent web-enabled knowledgebase,9,239.17,2665.53,CNY,shipped,alipay,64.74.216.192,Opera/8.14.(Windows NT 5.2; et-EE) Presto/2.9.164 Version/12.00,2026-01-21T20:21:32,2026-02-12T02:02:53
ORD4ADA033E,686869,Stand-alone tangible productivity,4,578.98,818.7,CNY,paid,debit_card,2.194.66.65,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_9; rv:1.9.4.20) Gecko/4584-08-04 21:37:52 Firefox/3.6.16,2026-02-04T20:19:13,2026-02-13T07:07:55
ORDD857E586,338779,Digitized intangible adapter,2,417.95,3848.19,CNY,delivered,debit_card,185.8.251.157,Opera/9.82.(X11; Linux x86_64; hsb-DE) Presto/2.9.182 Version/12.00,2026-02-01T03:27:27,2026-02-12T15:42:34
ORD8A75D79E,552728,Vision-oriented fresh-thinking attitude,4,668.49,1465.48,CNY,paid,alipay,110.220.164.106,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.0),2026-01-28T12:33:18,2026-02-16T16:04:53
ORDBCBD7777,703686,Reactive client-driven data-warehouse,2,237.65,2285.75,CNY,cancelled,wechat,47.141.202.149,"Mozilla/5.0 (iPad; CPU iPad OS 8_4_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/18.4l9923.0 Mobile/56Q514 Safari/535.1",2026-02-14T05:10:04,2026-02-17T01:57:59
ORD8524DAAC,252123,Horizontal solution-oriented analyzer,4,289.19,2835.15,CNY,paid,alipay,84.161.126.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4 rv:2.0; ug-CN) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/4.0.1 Safari/533.19.4",2026-02-17T03:28:06,2026-02-17T00:35:41
ORDBBCDB054,328053,Reactive mission-critical secured line,7,474.76,4234.55,CNY,paid,alipay,52.117.35.177,Opera/8.49.(X11; Linux x86_64; mn-MN) Presto/2.9.160 Version/12.00,2026-01-26T17:52:34,2026-02-14T06:25:31
ORDA1BD01C3,204183,Re-engineered optimal capability,4,626.65,2254.29,CNY,shipped,debit_card,151.128.103.113,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/16.2g0529.0 Mobile/51B706 Safari/534.2",2026-02-10T06:10:12,2026-02-18T00:00:55
ORD31D4713D,512316,Polarized zero administration implementation,4,817.07,3397.25,CNY,shipped,alipay,91.61.243.161,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/22.0.822.0 Safari/535.1",2026-01-29T11:15:29,2026-02-13T18:02:00
ORD41CC2A3A,852196,Enterprise-wide 5thgeneration moratorium,2,230.64,3054.78,CNY,paid,alipay,122.51.3.77,Mozilla/5.0 (Android 2.0.1; Mobile; rv:49.0) Gecko/49.0 Firefox/49.0,2026-02-07T19:42:51,2026-02-18T14:55:40
ORDE6F9B7E8,975841,Object-based asymmetric portal,6,144.56,3785.5,CNY,shipped,wechat,67.71.219.31,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_2; rv:1.9.2.20) Gecko/2917-05-06 03:16:45 Firefox/3.8,2026-01-28T00:31:24,2026-02-16T09:59:23
ORD694C44D0,978177,Ergonomic client-server attitude,1,486.92,1534.11,CNY,paid,alipay,152.53.88.89,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5; rv:1.9.4.20) Gecko/6668-01-21 20:10:27 Firefox/12.0,2026-01-20T17:30:24,2026-02-18T08:05:25
ORD4CC886C9,899143,Synchronized 24hour open system,1,842.21,818.45,CNY,paid,credit_card,141.189.184.112,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/3570-06-22 19:37:08 Firefox/3.6.9,2026-01-26T12:22:46,2026-02-15T11:41:33
ORDF9D845BA,662342,Exclusive optimizing algorithm,7,876.64,1252.14,CNY,shipped,wechat,75.78.222.225,Opera/8.23.(Windows NT 6.1; uk-UA) Presto/2.9.187 Version/11.00,2026-01-21T03:57:26,2026-02-15T19:44:49
ORDE2CAF3D3,672222,Synergized intangible Graphical User Interface,3,224.29,4924.39,CNY,paid,wechat,94.243.210.192,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/5.1),2026-01-28T13:56:18,2026-02-16T06:36:39
ORD4FD9B33E,327062,Profound fresh-thinking productivity,10,608.26,353.46,CNY,paid,wechat,194.19.170.94,Opera/8.13.(X11; Linux i686; sq-AL) Presto/2.9.170 Version/12.00,2026-01-24T21:24:03,2026-02-12T11:17:59
ORD9C6210E8,650028,Virtual analyzing core,10,950.17,702.62,CNY,paid,alipay,217.224.168.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_1; rv:1.9.3.20) Gecko/6419-06-07 11:48:33 Firefox/3.6.13,2026-02-18T07:23:55,2026-02-14T11:32:12
ORD79DEAACB,196053,Advanced web-enabled archive,8,478.9,4506.97,CNY,shipped,alipay,208.67.249.192,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; lij-IT) AppleWebKit/531.2.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6531.2.4",2026-02-10T00:18:50,2026-02-13T15:49:04
ORDD2D17E42,827733,Persevering client-driven Local Area Network,5,746.43,54.51,CNY,delivered,debit_card,178.128.193.34,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; pa-IN) AppleWebKit/534.48.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.48.2",2026-01-25T15:04:52,2026-02-15T13:10:26
ORDBD88B4AC,411405,Reverse-engineered hybrid budgetary management,1,212.08,4944.94,CNY,delivered,wechat,140.248.80.64,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.0),2026-01-24T13:43:48,2026-02-16T10:11:15
ORDA5E570F0,370557,Optimized bandwidth-monitored structure,9,149.78,4046.73,CNY,paid,wechat,118.250.80.115,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.0),2026-01-22T12:58:21,2026-02-14T23:15:05
ORD51E2EC66,476242,Profound uniform monitoring,3,70.36,2566.63,CNY,paid,alipay,133.13.95.71,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.27.7 (KHTML, like Gecko) Version/4.0.2 Safari/534.27.7",2026-02-02T04:16:14,2026-02-14T11:00:32
ORD97FDA075,249006,Optimized local attitude,4,606.68,1774.38,CNY,shipped,wechat,85.39.100.201,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/531.28.2 (KHTML, like Gecko) Version/5.0.4 Safari/531.28.2",2026-02-16T23:10:19,2026-02-16T05:22:23
ORD7863F97B,487927,Upgradable even-keeled data-warehouse,10,319.44,4173.45,CNY,shipped,wechat,209.205.36.79,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_7 rv:2.0; fil-PH) AppleWebKit/535.24.5 (KHTML, like Gecko) Version/5.0.3 Safari/535.24.5",2026-02-04T14:07:27,2026-02-13T01:45:35
ORD36120187,978047,Multi-tiered even-keeled toolset,6,760.05,550.04,CNY,pending,alipay,144.12.171.255,Opera/9.51.(X11; Linux i686; os-RU) Presto/2.9.181 Version/10.00,2026-01-26T01:50:10,2026-02-16T00:53:56
ORD2D54493E,672728,Organic dedicated complexity,6,249.63,410.05,CNY,paid,alipay,97.95.41.172,Opera/9.23.(Windows NT 5.01; hr-HR) Presto/2.9.179 Version/11.00,2026-01-23T23:46:30,2026-02-16T22:44:01
ORDFFC748CD,386841,Organic next generation synergy,9,971.78,3103.0,CNY,shipped,alipay,194.180.161.188,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2948-03-01 10:55:47 Firefox/12.0,2026-02-08T19:49:43,2026-02-11T23:43:52
ORD89223AB4,530322,Synergized logistical encoding,6,789.96,4379.43,CNY,shipped,alipay,91.141.207.76,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/24.0.862.0 Safari/532.2",2026-02-13T11:21:19,2026-02-18T13:23:22
ORDDB6BF975,749231,Integrated client-driven forecast,8,619.52,2423.72,CNY,paid,credit_card,18.203.99.9,Opera/9.77.(Windows NT 6.0; xh-ZA) Presto/2.9.181 Version/12.00,2026-02-12T22:50:26,2026-02-18T20:00:27
ORD9B2F6518,693382,Upgradable discrete service-desk,7,607.75,1234.88,CNY,delivered,debit_card,215.238.48.146,Mozilla/5.0 (Windows 98; Win 9x 4.90; ar-SY; rv:1.9.2.20) Gecko/2713-03-20 23:45:24 Firefox/10.0,2026-02-11T07:18:41,2026-02-14T06:08:55
ORD81B91136,186698,Distributed foreground Local Area Network,9,839.19,4526.37,CNY,paid,alipay,97.80.140.49,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/27.0.807.0 Safari/531.1",2026-02-05T12:07:21,2026-02-18T09:51:46
ORDF26948AA,259759,Re-engineered client-driven knowledgebase,9,144.12,2356.55,CNY,paid,alipay,29.9.29.133,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0),2026-01-25T06:50:45,2026-02-14T13:49:46
ORDF221D41A,989292,Secured bandwidth-monitored interface,1,12.2,1542.18,CNY,pending,alipay,212.22.106.144,Opera/8.53.(X11; Linux i686; nl-BE) Presto/2.9.180 Version/10.00,2026-02-09T17:18:54,2026-02-12T14:09:53
ORD812D22D8,379741,Right-sized didactic extranet,9,532.26,2743.48,CNY,shipped,credit_card,76.110.233.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5; rv:1.9.2.20) Gecko/4068-09-10 08:46:10 Firefox/3.6.3,2026-02-08T03:09:58,2026-02-12T17:14:15
ORDC9CB0C4E,696756,Ameliorated 24/7 neural-net,9,805.02,4954.04,CNY,shipped,wechat,9.140.100.42,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.0),2026-02-07T04:43:37,2026-02-13T12:17:32
ORD2E82F088,377116,Organized dedicated instruction set,10,909.63,1795.81,CNY,delivered,wechat,220.48.184.142,"Mozilla/5.0 (Linux; Android 4.1.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/44.0.857.0 Safari/532.0",2026-02-09T04:26:50,2026-02-12T17:28:40
ORD8D5B88A9,408435,Seamless client-driven help-desk,5,713.99,4990.28,CNY,shipped,wechat,89.36.234.157,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.1),2026-02-09T09:55:15,2026-02-15T23:33:36
ORD814739C3,764573,Fundamental eco-centric instruction set,6,45.39,4096.96,CNY,shipped,wechat,8.63.120.81,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/23.0.864.0 Safari/532.1",2026-01-21T00:31:08,2026-02-15T05:34:37
ORD5A388972,680504,Implemented static projection,10,416.86,60.67,CNY,shipped,wechat,54.60.172.218,Opera/9.27.(X11; Linux x86_64; quz-PE) Presto/2.9.171 Version/12.00,2026-02-08T04:00:45,2026-02-17T01:17:15
ORD434E9E23,329966,Synchronized dynamic Internet solution,7,765.29,3224.15,CNY,paid,credit_card,123.13.188.76,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.0),2026-01-26T23:42:17,2026-02-16T09:16:03
ORDFBE95FA8,729457,Phased heuristic groupware,8,890.8,4223.53,CNY,pending,wechat,167.189.161.182,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; nan-TW) AppleWebKit/534.42.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6534.42.6",2026-02-08T18:15:08,2026-02-13T23:40:12
ORD3D77AED1,102399,Profit-focused next generation product,1,726.44,4828.63,CNY,paid,alipay,80.95.234.240,Mozilla/5.0 (Android 12.1; Mobile; rv:14.0) Gecko/14.0 Firefox/14.0,2026-02-03T17:40:29,2026-02-18T07:26:40
ORD5327D5E5,937048,Quality-focused well-modulated product,1,185.49,137.13,CNY,shipped,alipay,16.74.215.158,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/4.0),2026-02-05T05:06:40,2026-02-12T08:20:40
ORD9099CE52,533744,Assimilated non-volatile alliance,10,680.42,3546.86,CNY,shipped,credit_card,64.39.241.136,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5; rv:1.9.4.20) Gecko/5669-10-08 02:05:57 Firefox/8.0,2026-01-24T22:12:03,2026-02-15T20:34:29
ORD5E7FB562,520855,Object-based neutral portal,7,889.29,2035.18,CNY,paid,alipay,82.202.142.254,Opera/9.15.(Windows 98; wal-ET) Presto/2.9.166 Version/12.00,2026-02-17T11:06:44,2026-02-12T10:44:22
ORDF1005970,448043,Open-architected directional emulation,8,431.87,4617.56,CNY,paid,wechat,120.86.51.83,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/23.0.840.0 Safari/534.0",2026-02-01T06:32:31,2026-02-14T03:44:44
ORD0C2AC634,443299,Intuitive systematic task-force,4,55.11,4895.81,CNY,shipped,credit_card,214.120.13.163,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.0),2026-02-13T03:56:45,2026-02-18T13:03:53
ORDA1944DC9,215623,Fundamental discrete access,8,246.38,232.38,CNY,paid,wechat,59.97.125.27,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_4) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/60.0.856.0 Safari/532.2",2026-02-15T13:06:36,2026-02-12T23:10:59
ORD85983C7A,952611,Implemented clear-thinking circuit,4,564.55,4558.66,CNY,shipped,alipay,8.204.7.155,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.46.4 (KHTML, like Gecko) Version/5.0.1 Safari/531.46.4",2026-02-07T21:38:39,2026-02-15T22:15:48
ORDFE2EBF53,344051,Innovative intangible system engine,2,876.8,2171.48,CNY,shipped,alipay,8.67.232.142,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/61.0.890.0 Safari/534.0",2026-01-28T08:33:35,2026-02-14T18:34:12
ORDF8594FF3,159011,Universal exuding neural-net,7,868.99,646.07,CNY,shipped,credit_card,117.31.41.231,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/535.23.4 (KHTML, like Gecko) Version/4.0.4 Safari/535.23.4",2026-01-28T22:45:22,2026-02-17T09:28:30
ORDD711ADFC,755269,Optional system-worthy algorithm,4,413.51,3291.46,CNY,shipped,alipay,66.175.0.121,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 11.0; Trident/4.0),2026-02-08T07:37:40,2026-02-17T10:33:57
ORD5D50523B,966118,Realigned optimal workforce,6,604.39,1090.12,CNY,paid,alipay,18.112.63.31,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/55.0.801.0 Mobile/13U139 Safari/534.2",2026-01-29T21:12:10,2026-02-15T07:56:32
ORDAD3F3A58,420044,Expanded responsive data-warehouse,9,897.16,3698.06,CNY,delivered,wechat,77.180.71.62,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8 rv:4.0; dz-BT) AppleWebKit/532.25.7 (KHTML, like Gecko) Version/5.0 Safari/532.25.7",2026-01-31T10:57:58,2026-02-16T14:28:57
ORD8FC44DB2,579041,Exclusive holistic product,2,20.83,4511.24,CNY,paid,credit_card,142.237.195.9,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/6614-03-06 00:26:07 Firefox/3.8,2026-02-02T12:50:24,2026-02-15T14:25:37
